location,population,date,HighestInfectionCount,PercentPopulationInfected
Czechia,10708982,4/19/2020,6746,0.06
Czechia,10708982,4/20/2020,6900,0.06
Denmark,5792203,4/1/2020,3290,0.06
Denmark,5792203,4/2/2020,3573,0.06
Djibouti,988002,4/16/2020,591,0.06
Dominica,71991,10/30/2020,42,0.06
Dominican Republic,10847904,4/26/2020,6135,0.06
Dominican Republic,10847904,4/27/2020,6293,0.06
Dominican Republic,10847904,4/28/2020,6416,0.06
Dominican Republic,10847904,4/29/2020,6652,0.06
Dominican Republic,10847904,4/30/2020,6972,0.06
Ecuador,17643060,4/20/2020,10128,0.06
Ecuador,17643060,4/21/2020,10398,0.06
Ecuador,17643060,4/22/2020,10850,0.06
Ecuador,17643060,4/23/2020,11183,0.06
Azerbaijan,10139175,6/1/2020,5662,0.06
Azerbaijan,10139175,6/2/2020,5935,0.06
Azerbaijan,10139175,6/3/2020,6260,0.06
Azerbaijan,10139175,6/4/2020,6522,0.06
Bahamas,393248,7/22/2020,219,0.06
Bahrain,1701583,4/11/2020,1040,0.06
Bangladesh,164689383,6/15/2020,90619,0.06
Bangladesh,164689383,6/16/2020,94481,0.06
Bangladesh,164689383,6/17/2020,98489,0.06
Bangladesh,164689383,6/18/2020,102292,0.06
Bangladesh,164689383,6/19/2020,105535,0.06
Barbados,287371,8/23/2020,161,0.06
Barbados,287371,8/24/2020,161,0.06
Barbados,287371,8/25/2020,164,0.06
Barbados,287371,8/26/2020,165,0.06
Barbados,287371,8/27/2020,165,0.06
Barbados,287371,8/28/2020,166,0.06
Barbados,287371,8/29/2020,170,0.06
Barbados,287371,8/30/2020,173,0.06
Barbados,287371,8/31/2020,174,0.06
Barbados,287371,9/1/2020,176,0.06
Barbados,287371,9/2/2020,176,0.06
Barbados,287371,9/3/2020,177,0.06
Barbados,287371,9/4/2020,178,0.06
Barbados,287371,9/5/2020,178,0.06
Barbados,287371,9/6/2020,178,0.06
Barbados,287371,9/7/2020,179,0.06
Barbados,287371,9/8/2020,180,0.06
Barbados,287371,9/9/2020,180,0.06
Barbados,287371,9/10/2020,180,0.06
Barbados,287371,9/11/2020,180,0.06
Barbados,287371,9/12/2020,180,0.06
Barbados,287371,9/13/2020,181,0.06
Barbados,287371,9/14/2020,183,0.06
Barbados,287371,9/15/2020,184,0.06
Barbados,287371,9/16/2020,185,0.06
Barbados,287371,9/17/2020,185,0.06
Barbados,287371,9/18/2020,185,0.06
Barbados,287371,9/19/2020,185,0.06
Belarus,9449321,4/18/2020,5297,0.06
Belarus,9449321,4/19/2020,5807,0.06
Belgium,11589616,3/27/2020,7284,0.06
Benin,12123198,3/19/2021,6818,0.06
Benin,12123198,3/20/2021,6818,0.06
Benin,12123198,3/21/2021,6818,0.06
Benin,12123198,3/22/2021,6818,0.06
Benin,12123198,3/23/2021,6818,0.06
Benin,12123198,3/24/2021,7100,0.06
Benin,12123198,3/25/2021,7100,0.06
Benin,12123198,3/26/2021,7100,0.06
Benin,12123198,3/27/2021,7100,0.06
Benin,12123198,3/28/2021,7100,0.06
Benin,12123198,3/29/2021,7100,0.06
Benin,12123198,3/30/2021,7100,0.06
Benin,12123198,3/31/2021,7100,0.06
Benin,12123198,4/1/2021,7313,0.06
Benin,12123198,4/2/2021,7313,0.06
Benin,12123198,4/3/2021,7313,0.06
Benin,12123198,4/4/2021,7313,0.06
Benin,12123198,4/5/2021,7313,0.06
Benin,12123198,4/6/2021,7313,0.06
Benin,12123198,4/7/2021,7313,0.06
Benin,12123198,4/8/2021,7515,0.06
Benin,12123198,4/9/2021,7515,0.06
Benin,12123198,4/10/2021,7515,0.06
Benin,12123198,4/11/2021,7515,0.06
Benin,12123198,4/12/2021,7515,0.06
Benin,12123198,4/13/2021,7515,0.06
Benin,12123198,4/14/2021,7611,0.06
Benin,12123198,4/15/2021,7611,0.06
Benin,12123198,4/16/2021,7611,0.06
Benin,12123198,4/17/2021,7611,0.06
Benin,12123198,4/18/2021,7611,0.06
Benin,12123198,4/19/2021,7611,0.06
Benin,12123198,4/20/2021,7720,0.06
Benin,12123198,4/21/2021,7720,0.06
Benin,12123198,4/22/2021,7720,0.06
Benin,12123198,4/23/2021,7720,0.06
Benin,12123198,4/24/2021,7720,0.06
Benin,12123198,4/25/2021,7720,0.06
Benin,12123198,4/26/2021,7720,0.06
Benin,12123198,4/27/2021,7720,0.06
Benin,12123198,4/28/2021,7821,0.06
Benin,12123198,4/29/2021,7821,0.06
Benin,12123198,4/30/2021,7821,0.06
Bhutan,771612,12/5/2020,426,0.06
Bhutan,771612,12/6/2020,430,0.06
Bhutan,771612,12/7/2020,432,0.06
Bhutan,771612,12/8/2020,433,0.06
Bhutan,771612,12/9/2020,433,0.06
Bhutan,771612,12/10/2020,434,0.06
Bhutan,771612,12/11/2020,436,0.06
Bhutan,771612,12/12/2020,437,0.06
Bhutan,771612,12/13/2020,438,0.06
Bhutan,771612,12/14/2020,438,0.06
Bhutan,771612,12/15/2020,439,0.06
Bhutan,771612,12/16/2020,440,0.06
Bhutan,771612,12/17/2020,440,0.06
Bhutan,771612,12/18/2020,443,0.06
Bhutan,771612,12/19/2020,443,0.06
Bhutan,771612,12/20/2020,446,0.06
Bhutan,771612,12/21/2020,479,0.06
Bhutan,771612,12/22/2020,479,0.06
Afghanistan,38928341,6/9/2020,21462,0.06
Afghanistan,38928341,6/10/2020,22146,0.06
Afghanistan,38928341,6/11/2020,22894,0.06
Afghanistan,38928341,6/12/2020,23550,0.06
Afghanistan,38928341,6/13/2020,24106,0.06
Afghanistan,38928341,6/14/2020,24770,0.06
Albania,2877800,6/15/2020,1590,0.06
Albania,2877800,6/16/2020,1672,0.06
Albania,2877800,6/17/2020,1722,0.06
Albania,2877800,6/18/2020,1788,0.06
Albania,2877800,6/19/2020,1838,0.06
Algeria,43851043,7/21/2020,24278,0.06
Algeria,43851043,7/22/2020,24872,0.06
Algeria,43851043,7/23/2020,25484,0.06
Algeria,43851043,7/24/2020,26159,0.06
Algeria,43851043,7/25/2020,26764,0.06
Algeria,43851043,7/26/2020,27357,0.06
Algeria,43851043,7/27/2020,27973,0.06
Angola,32866268,1/9/2021,18156,0.06
Angola,32866268,1/10/2021,18193,0.06
Angola,32866268,1/11/2021,18254,0.06
Angola,32866268,1/12/2021,18343,0.06
Angola,32866268,1/13/2021,18425,0.06
Angola,32866268,1/14/2021,18613,0.06
Angola,32866268,1/15/2021,18679,0.06
Angola,32866268,1/16/2021,18765,0.06
Angola,32866268,1/17/2021,18875,0.06
Angola,32866268,1/18/2021,18926,0.06
Angola,32866268,1/19/2021,19011,0.06
Angola,32866268,1/20/2021,19093,0.06
Angola,32866268,1/21/2021,19177,0.06
Angola,32866268,1/22/2021,19269,0.06
Angola,32866268,1/23/2021,19367,0.06
Angola,32866268,1/24/2021,19399,0.06
Angola,32866268,1/25/2021,19476,0.06
Angola,32866268,1/26/2021,19553,0.06
Angola,32866268,1/27/2021,19580,0.06
Angola,32866268,1/28/2021,19672,0.06
Angola,32866268,1/29/2021,19723,0.06
Angola,32866268,1/30/2021,19782,0.06
Angola,32866268,1/31/2021,19796,0.06
Angola,32866268,2/1/2021,19829,0.06
Angola,32866268,2/2/2021,19900,0.06
Angola,32866268,2/3/2021,19937,0.06
Angola,32866268,2/4/2021,19996,0.06
Angola,32866268,2/5/2021,20030,0.06
Angola,32866268,2/6/2021,20062,0.06
Angola,32866268,2/7/2021,20086,0.06
Angola,32866268,2/8/2021,20112,0.06
Angola,32866268,2/9/2021,20163,0.06
Angola,32866268,2/10/2021,20210,0.06
Angola,32866268,2/11/2021,20261,0.06
Angola,32866268,2/12/2021,20294,0.06
Angola,32866268,2/13/2021,20329,0.06
Angola,32866268,2/14/2021,20366,0.06
Angola,32866268,2/15/2021,20381,0.06
Angola,32866268,2/16/2021,20389,0.06
Angola,32866268,2/17/2021,20400,0.06
Angola,32866268,2/18/2021,20452,0.06
Angola,32866268,2/19/2021,20478,0.06
Angola,32866268,2/20/2021,20499,0.06
Angola,32866268,2/21/2021,20519,0.06
Angola,32866268,2/22/2021,20548,0.06
Angola,32866268,2/23/2021,20584,0.06
Angola,32866268,2/24/2021,20640,0.06
Angola,32866268,2/25/2021,20695,0.06
Angola,32866268,2/26/2021,20759,0.06
Angola,32866268,2/27/2021,20782,0.06
Angola,32866268,2/28/2021,20807,0.06
Angola,32866268,3/1/2021,20854,0.06
Angola,32866268,3/2/2021,20882,0.06
Angola,32866268,3/3/2021,20923,0.06
Angola,32866268,3/4/2021,20981,0.06
Angola,32866268,3/5/2021,21026,0.06
Angola,32866268,3/6/2021,21055,0.06
Angola,32866268,3/7/2021,21086,0.06
Angola,32866268,3/8/2021,21108,0.06
Angola,32866268,3/9/2021,21114,0.06
Angola,32866268,3/10/2021,21161,0.06
Angola,32866268,3/11/2021,21205,0.06
Angola,32866268,3/12/2021,21265,0.06
Angola,32866268,3/13/2021,21323,0.06
Argentina,45195777,6/10/2020,25987,0.06
Argentina,45195777,6/11/2020,27373,0.06
Argentina,45195777,6/12/2020,28764,0.06
Armenia,2963234,4/25/2020,1677,0.06
Armenia,2963234,4/26/2020,1746,0.06
Armenia,2963234,4/27/2020,1808,0.06
Armenia,2963234,4/28/2020,1867,0.06
Australia,25499881,7/25/2020,14403,0.06
Australia,25499881,7/26/2020,14935,0.06
Australia,25499881,7/27/2020,15303,0.06
Australia,25499881,7/28/2020,15582,0.06
Australia,25499881,7/29/2020,16298,0.06
Austria,9006400,3/24/2020,5283,0.06
Austria,9006400,3/25/2020,5588,0.06
Bolivia,11673029,5/25/2020,6660,0.06
Bolivia,11673029,5/26/2020,7136,0.06
Bosnia and Herzegovina,3280815,5/2/2020,1839,0.06
Bosnia and Herzegovina,3280815,5/3/2020,1857,0.06
Bosnia and Herzegovina,3280815,5/4/2020,1926,0.06
Bosnia and Herzegovina,3280815,5/5/2020,1946,0.06
Bosnia and Herzegovina,3280815,5/6/2020,1987,0.06
Bosnia and Herzegovina,3280815,5/7/2020,2027,0.06
Bosnia and Herzegovina,3280815,5/8/2020,2070,0.06
Bosnia and Herzegovina,3280815,5/9/2020,2090,0.06
Bosnia and Herzegovina,3280815,5/10/2020,2117,0.06
Botswana,2351625,8/17/2020,1308,0.06
Botswana,2351625,8/18/2020,1308,0.06
Botswana,2351625,8/19/2020,1308,0.06
Botswana,2351625,8/20/2020,1308,0.06
Botswana,2351625,8/21/2020,1308,0.06
Botswana,2351625,8/22/2020,1308,0.06
Botswana,2351625,8/23/2020,1308,0.06
Brazil,212559409,5/6/2020,126611,0.06
Brazil,212559409,5/7/2020,135773,0.06
Bulgaria,6948445,6/20/2020,3872,0.06
Bulgaria,6948445,6/21/2020,3905,0.06
Bulgaria,6948445,6/22/2020,3984,0.06
Bulgaria,6948445,6/23/2020,4114,0.06
Bulgaria,6948445,6/24/2020,4242,0.06
Bulgaria,6948445,6/25/2020,4408,0.06
Bulgaria,6948445,6/26/2020,4513,0.06
Burkina Faso,20903278,2/12/2021,11538,0.06
Burkina Faso,20903278,2/13/2021,11588,0.06
Burkina Faso,20903278,2/14/2021,11588,0.06
Burkina Faso,20903278,2/15/2021,11630,0.06
Burkina Faso,20903278,2/16/2021,11630,0.06
Burkina Faso,20903278,2/17/2021,11672,0.06
Burkina Faso,20903278,2/18/2021,11703,0.06
Burkina Faso,20903278,2/19/2021,11763,0.06
Burkina Faso,20903278,2/20/2021,11783,0.06
Burkina Faso,20903278,2/21/2021,11797,0.06
Burkina Faso,20903278,2/22/2021,11847,0.06
Burkina Faso,20903278,2/23/2021,11868,0.06
Burkina Faso,20903278,2/24/2021,11887,0.06
Burkina Faso,20903278,2/25/2021,11914,0.06
Burkina Faso,20903278,2/26/2021,11939,0.06
Burkina Faso,20903278,2/27/2021,11982,0.06
Burkina Faso,20903278,2/28/2021,11982,0.06
Burkina Faso,20903278,3/1/2021,12030,0.06
Burkina Faso,20903278,3/2/2021,12047,0.06
Burkina Faso,20903278,3/3/2021,12071,0.06
Burkina Faso,20903278,3/4/2021,12103,0.06
Burkina Faso,20903278,3/5/2021,12123,0.06
Burkina Faso,20903278,3/6/2021,12153,0.06
Burkina Faso,20903278,3/7/2021,12181,0.06
Burkina Faso,20903278,3/8/2021,12181,0.06
Burkina Faso,20903278,3/9/2021,12187,0.06
Burkina Faso,20903278,3/10/2021,12230,0.06
Burkina Faso,20903278,3/11/2021,12275,0.06
Burkina Faso,20903278,3/12/2021,12305,0.06
Burkina Faso,20903278,3/13/2021,12350,0.06
Burkina Faso,20903278,3/14/2021,12372,0.06
Burkina Faso,20903278,3/15/2021,12378,0.06
Burkina Faso,20903278,3/16/2021,12378,0.06
Burkina Faso,20903278,3/17/2021,12399,0.06
Burkina Faso,20903278,3/18/2021,12450,0.06
Burkina Faso,20903278,3/19/2021,12450,0.06
Burkina Faso,20903278,3/20/2021,12516,0.06
Burkina Faso,20903278,3/21/2021,12535,0.06
Burkina Faso,20903278,3/22/2021,12559,0.06
Burkina Faso,20903278,3/23/2021,12572,0.06
Burkina Faso,20903278,3/24/2021,12596,0.06
Burkina Faso,20903278,3/25/2021,12619,0.06
Burkina Faso,20903278,3/26/2021,12650,0.06
Burkina Faso,20903278,3/27/2021,12673,0.06
Burkina Faso,20903278,3/28/2021,12692,0.06
Burkina Faso,20903278,3/29/2021,12702,0.06
Burkina Faso,20903278,3/30/2021,12717,0.06
Burkina Faso,20903278,3/31/2021,12717,0.06
Burkina Faso,20903278,4/1/2021,12774,0.06
Burkina Faso,20903278,4/2/2021,12791,0.06
Burkina Faso,20903278,4/3/2021,12803,0.06
Burkina Faso,20903278,4/4/2021,12817,0.06
Burkina Faso,20903278,4/5/2021,12825,0.06
Burkina Faso,20903278,4/6/2021,12845,0.06
Burkina Faso,20903278,4/7/2021,12873,0.06
Burkina Faso,20903278,4/8/2021,12904,0.06
Burkina Faso,20903278,4/9/2021,12924,0.06
Burkina Faso,20903278,4/10/2021,12956,0.06
Burkina Faso,20903278,4/11/2021,12956,0.06
Burkina Faso,20903278,4/12/2021,12989,0.06
Burkina Faso,20903278,4/13/2021,12989,0.06
Burkina Faso,20903278,4/14/2021,13050,0.06
Burkina Faso,20903278,4/15/2021,13064,0.06
Burkina Faso,20903278,4/16/2021,13083,0.06
Burkina Faso,20903278,4/17/2021,13114,0.06
Burkina Faso,20903278,4/18/2021,13129,0.06
Burkina Faso,20903278,4/19/2021,13148,0.06
Burkina Faso,20903278,4/20/2021,13167,0.06
Burkina Faso,20903278,4/21/2021,13167,0.06
Burkina Faso,20903278,4/22/2021,13212,0.06
Burkina Faso,20903278,4/23/2021,13231,0.06
Burkina Faso,20903278,4/24/2021,13231,0.06
Burkina Faso,20903278,4/25/2021,13263,0.06
Burkina Faso,20903278,4/26/2021,13263,0.06
Burkina Faso,20903278,4/27/2021,13263,0.06
Burkina Faso,20903278,4/28/2021,13286,0.06
Burkina Faso,20903278,4/29/2021,13309,0.06
Burkina Faso,20903278,4/30/2021,13310,0.06
Cambodia,16718971,4/24/2021,9359,0.06
Cambodia,16718971,4/25/2021,9975,0.06
Cambodia,16718971,4/26/2021,10555,0.06
Cameroon,26545864,7/7/2020,14916,0.06
Cameroon,26545864,7/8/2020,14916,0.06
Cameroon,26545864,7/9/2020,14916,0.06
Cameroon,26545864,7/10/2020,14916,0.06
Cameroon,26545864,7/11/2020,15173,0.06
Cameroon,26545864,7/12/2020,15173,0.06
Cameroon,26545864,7/13/2020,15173,0.06
Cameroon,26545864,7/14/2020,15173,0.06
Cameroon,26545864,7/15/2020,15173,0.06
Cameroon,26545864,7/16/2020,16157,0.06
Cameroon,26545864,7/17/2020,16157,0.06
Cameroon,26545864,7/18/2020,16157,0.06
Cameroon,26545864,7/19/2020,16157,0.06
Cameroon,26545864,7/20/2020,16157,0.06
Cameroon,26545864,7/21/2020,16522,0.06
Cameroon,26545864,7/22/2020,16522,0.06
Cameroon,26545864,7/23/2020,16522,0.06
Cameroon,26545864,7/24/2020,16708,0.06
Cameroon,26545864,7/25/2020,16708,0.06
Cameroon,26545864,7/26/2020,16708,0.06
Cameroon,26545864,7/27/2020,17110,0.06
Cameroon,26545864,7/28/2020,17179,0.06
Canada,37742157,4/10/2020,22059,0.06
Canada,37742157,4/11/2020,23316,0.06
Canada,37742157,4/12/2020,24299,0.06
Cape Verde,555988,5/14/2020,315,0.06
Cape Verde,555988,5/15/2020,326,0.06
Cape Verde,555988,5/16/2020,328,0.06
Cape Verde,555988,5/17/2020,328,0.06
Cape Verde,555988,5/18/2020,328,0.06
Cape Verde,555988,5/19/2020,335,0.06
Cape Verde,555988,5/20/2020,349,0.06
Cape Verde,555988,5/21/2020,356,0.06
Central African Republic,4829764,6/20/2020,2686,0.06
Central African Republic,4829764,6/21/2020,2808,0.06
Central African Republic,4829764,6/22/2020,2963,0.06
Central African Republic,4829764,6/23/2020,3051,0.06
Central African Republic,4829764,6/24/2020,3099,0.06
Chile,19116209,4/18/2020,10598,0.06
Chile,19116209,4/19/2020,10956,0.06
Chile,19116209,4/20/2020,11375,0.06
Chile,19116209,4/21/2020,11700,0.06
Chile,19116209,4/22/2020,12164,0.06
Colombia,50882884,5/30/2020,28236,0.06
Colombia,50882884,5/31/2020,29383,0.06
Colombia,50882884,6/1/2020,30493,0.06
Colombia,50882884,6/2/2020,31833,0.06
Comoros,869595,9/29/2020,479,0.06
Comoros,869595,9/30/2020,479,0.06
Comoros,869595,10/1/2020,484,0.06
Comoros,869595,10/2/2020,484,0.06
Comoros,869595,10/3/2020,487,0.06
Comoros,869595,10/4/2020,487,0.06
Comoros,869595,10/5/2020,487,0.06
Comoros,869595,10/6/2020,491,0.06
Comoros,869595,10/7/2020,491,0.06
Comoros,869595,10/8/2020,495,0.06
Comoros,869595,10/9/2020,495,0.06
Comoros,869595,10/10/2020,495,0.06
Comoros,869595,10/11/2020,495,0.06
Comoros,869595,10/12/2020,495,0.06
Comoros,869595,10/13/2020,496,0.06
Comoros,869595,10/14/2020,496,0.06
Comoros,869595,10/15/2020,496,0.06
Comoros,869595,10/16/2020,502,0.06
Comoros,869595,10/17/2020,502,0.06
Comoros,869595,10/18/2020,502,0.06
Comoros,869595,10/19/2020,502,0.06
Comoros,869595,10/20/2020,504,0.06
Comoros,869595,10/21/2020,504,0.06
Comoros,869595,10/22/2020,517,0.06
Comoros,869595,10/23/2020,517,0.06
Comoros,869595,10/24/2020,517,0.06
Comoros,869595,10/25/2020,517,0.06
Comoros,869595,10/26/2020,517,0.06
Comoros,869595,10/27/2020,517,0.06
Comoros,869595,10/28/2020,517,0.06
Comoros,869595,10/29/2020,517,0.06
Comoros,869595,10/30/2020,537,0.06
Comoros,869595,10/31/2020,545,0.06
Comoros,869595,11/1/2020,545,0.06
Comoros,869595,11/2/2020,545,0.06
Comoros,869595,11/3/2020,545,0.06
Comoros,869595,11/4/2020,554,0.06
Comoros,869595,11/5/2020,557,0.06
Comoros,869595,11/6/2020,557,0.06
Comoros,869595,11/7/2020,563,0.06
Comoros,869595,11/8/2020,563,0.06
Comoros,869595,11/9/2020,563,0.06
Congo,5518092,7/24/2020,3038,0.06
Congo,5518092,7/25/2020,3038,0.06
Congo,5518092,7/26/2020,3038,0.06
Congo,5518092,7/27/2020,3200,0.06
Congo,5518092,7/28/2020,3200,0.06
Congo,5518092,7/29/2020,3200,0.06
Congo,5518092,7/30/2020,3200,0.06
Congo,5518092,7/31/2020,3200,0.06
Congo,5518092,8/1/2020,3200,0.06
Congo,5518092,8/2/2020,3200,0.06
Congo,5518092,8/3/2020,3546,0.06
Congo,5518092,8/4/2020,3546,0.06
Congo,5518092,8/5/2020,3546,0.06
Congo,5518092,8/6/2020,3546,0.06
Costa Rica,5094114,6/26/2020,2836,0.06
Costa Rica,5094114,6/27/2020,2979,0.06
Costa Rica,5094114,6/28/2020,3130,0.06
Costa Rica,5094114,6/29/2020,3269,0.06
Cote d'Ivoire,26378275,7/21/2020,14531,0.06
Cote d'Ivoire,26378275,7/22/2020,14733,0.06
Cote d'Ivoire,26378275,7/23/2020,15001,0.06
Cote d'Ivoire,26378275,7/24/2020,15253,0.06
Cote d'Ivoire,26378275,7/25/2020,15494,0.06
Cote d'Ivoire,26378275,7/26/2020,15596,0.06
Cote d'Ivoire,26378275,7/27/2020,15655,0.06
Cote d'Ivoire,26378275,7/28/2020,15713,0.06
Cote d'Ivoire,26378275,7/29/2020,15813,0.06
Cote d'Ivoire,26378275,7/30/2020,15978,0.06
Cote d'Ivoire,26378275,7/31/2020,16047,0.06
Cote d'Ivoire,26378275,8/1/2020,16109,0.06
Cote d'Ivoire,26378275,8/2/2020,16182,0.06
Cote d'Ivoire,26378275,8/3/2020,16220,0.06
Cote d'Ivoire,26378275,8/4/2020,16293,0.06
Cote d'Ivoire,26378275,8/5/2020,16349,0.06
Cote d'Ivoire,26378275,8/6/2020,16447,0.06
Cote d'Ivoire,26378275,8/7/2020,16524,0.06
Cote d'Ivoire,26378275,8/8/2020,16620,0.06
Cote d'Ivoire,26378275,8/9/2020,16715,0.06
Cote d'Ivoire,26378275,8/10/2020,16798,0.06
Cote d'Ivoire,26378275,8/11/2020,16847,0.06
Cote d'Ivoire,26378275,8/12/2020,16847,0.06
Cote d'Ivoire,26378275,8/13/2020,16889,0.06
Cote d'Ivoire,26378275,8/14/2020,16935,0.06
Cote d'Ivoire,26378275,8/15/2020,16993,0.06
Cote d'Ivoire,26378275,8/16/2020,17026,0.06
Cote d'Ivoire,26378275,8/17/2020,17107,0.06
Uganda,45741000,12/10/2020,25730,0.06
Uganda,45741000,12/11/2020,26369,0.06
Uganda,45741000,12/12/2020,27071,0.06
Uganda,45741000,12/13/2020,27532,0.06
Uganda,45741000,12/14/2020,27766,0.06
Uganda,45741000,12/15/2020,28168,0.06
Uganda,45741000,12/16/2020,28733,0.06
Uganda,45741000,12/17/2020,29361,0.06
Ukraine,43733759,6/1/2020,24562,0.06
Ukraine,43733759,6/2/2020,24895,0.06
Ukraine,43733759,6/3/2020,25385,0.06
Ukraine,43733759,6/4/2020,25981,0.06
Ukraine,43733759,6/5/2020,26542,0.06
Ukraine,43733759,6/6/2020,27101,0.06
Ukraine,43733759,6/7/2020,27599,0.06
Ukraine,43733759,6/8/2020,28077,0.06
United Arab Emirates,9890400,4/16/2020,5825,0.06
United Arab Emirates,9890400,4/17/2020,6302,0.06
United Arab Emirates,9890400,4/18/2020,6302,0.06
United Kingdom,67886004,3/31/2020,38815,0.06
United Kingdom,67886004,4/1/2020,43789,0.06
United States,331002647,3/31/2020,192301,0.06
Uruguay,3473727,9/20/2020,1917,0.06
Uruguay,3473727,9/21/2020,1927,0.06
Uruguay,3473727,9/22/2020,1934,0.06
Uruguay,3473727,9/23/2020,1946,0.06
Uruguay,3473727,9/24/2020,1959,0.06
Uruguay,3473727,9/25/2020,1967,0.06
Uruguay,3473727,9/26/2020,1998,0.06
Uruguay,3473727,9/27/2020,2008,0.06
Uruguay,3473727,9/28/2020,2010,0.06
Uruguay,3473727,9/29/2020,2033,0.06
Uruguay,3473727,9/30/2020,2046,0.06
Uruguay,3473727,10/1/2020,2061,0.06
Uruguay,3473727,10/2/2020,2097,0.06
Uruguay,3473727,10/3/2020,2122,0.06
Uruguay,3473727,10/4/2020,2145,0.06
Uruguay,3473727,10/5/2020,2155,0.06
Uruguay,3473727,10/6/2020,2177,0.06
Uruguay,3473727,10/7/2020,2206,0.06
Uruguay,3473727,10/8/2020,2226,0.06
Uruguay,3473727,10/9/2020,2251,0.06
Uzbekistan,33469199,7/23/2020,18986,0.06
Uzbekistan,33469199,7/24/2020,19360,0.06
Uzbekistan,33469199,7/25/2020,19952,0.06
Uzbekistan,33469199,7/26/2020,20531,0.06
Uzbekistan,33469199,7/27/2020,21209,0.06
Uzbekistan,33469199,7/28/2020,21699,0.06
Venezuela,28435943,7/27/2020,15988,0.06
Venezuela,28435943,7/28/2020,16571,0.06
Venezuela,28435943,7/29/2020,17158,0.06
Venezuela,28435943,7/30/2020,17859,0.06
Zambia,18383956,8/19/2020,10218,0.06
Zambia,18383956,8/20/2020,10372,0.06
Zambia,18383956,8/21/2020,10627,0.06
Zambia,18383956,8/22/2020,10831,0.06
Zambia,18383956,8/23/2020,11082,0.06
Zambia,18383956,8/24/2020,11148,0.06
Zambia,18383956,8/25/2020,11285,0.06
Zambia,18383956,8/26/2020,11376,0.06
Zambia,18383956,8/27/2020,11601,0.06
Zambia,18383956,8/28/2020,11779,0.06
Zambia,18383956,8/29/2020,11902,0.06
Zimbabwe,14862927,10/20/2020,8187,0.06
Zimbabwe,14862927,10/21/2020,8215,0.06
Zimbabwe,14862927,10/22/2020,8242,0.06
Zimbabwe,14862927,10/23/2020,8257,0.06
Zimbabwe,14862927,10/24/2020,8269,0.06
Zimbabwe,14862927,10/25/2020,8276,0.06
Zimbabwe,14862927,10/26/2020,8303,0.06
Zimbabwe,14862927,10/27/2020,8315,0.06
Zimbabwe,14862927,10/28/2020,8320,0.06
Zimbabwe,14862927,10/29/2020,8349,0.06
Zimbabwe,14862927,10/30/2020,8362,0.06
Zimbabwe,14862927,10/31/2020,8367,0.06
Zimbabwe,14862927,11/1/2020,8374,0.06
Zimbabwe,14862927,11/2/2020,8389,0.06
Zimbabwe,14862927,11/3/2020,8410,0.06
Zimbabwe,14862927,11/4/2020,8427,0.06
Zimbabwe,14862927,11/5/2020,8444,0.06
Zimbabwe,14862927,11/6/2020,8471,0.06
Zimbabwe,14862927,11/7/2020,8498,0.06
Zimbabwe,14862927,11/8/2020,8531,0.06
Zimbabwe,14862927,11/9/2020,8561,0.06
Zimbabwe,14862927,11/10/2020,8610,0.06
Zimbabwe,14862927,11/11/2020,8667,0.06
Zimbabwe,14862927,11/12/2020,8696,0.06
Zimbabwe,14862927,11/13/2020,8765,0.06
Zimbabwe,14862927,11/14/2020,8786,0.06
Zimbabwe,14862927,11/15/2020,8829,0.06
Zimbabwe,14862927,11/16/2020,8897,0.06
Zimbabwe,14862927,11/17/2020,8945,0.06
Zimbabwe,14862927,11/18/2020,8981,0.06
Zimbabwe,14862927,11/19/2020,9046,0.06
Zimbabwe,14862927,11/20/2020,9120,0.06
Zimbabwe,14862927,11/21/2020,9172,0.06
Zimbabwe,14862927,11/22/2020,9220,0.06
Zimbabwe,14862927,11/23/2020,9308,0.06
Zimbabwe,14862927,11/24/2020,9398,0.06
Zimbabwe,14862927,11/25/2020,9508,0.06
Zimbabwe,14862927,11/26/2020,9623,0.06
Saint Vincent and the Grenadines,110947,10/21/2020,68,0.06
Saint Vincent and the Grenadines,110947,10/22/2020,68,0.06
San Marino,33938,3/5/2020,21,0.06
San Marino,33938,3/6/2020,21,0.06
Saudi Arabia,34813867,4/28/2020,20077,0.06
Saudi Arabia,34813867,4/29/2020,21402,0.06
Senegal,16743930,7/23/2020,9266,0.06
Senegal,16743930,7/24/2020,9422,0.06
Senegal,16743930,7/25/2020,9552,0.06
Senegal,16743930,7/26/2020,9681,0.06
Senegal,16743930,7/27/2020,9764,0.06
Senegal,16743930,7/28/2020,9805,0.06
Senegal,16743930,7/29/2020,9961,0.06
Senegal,16743930,7/30/2020,10106,0.06
Senegal,16743930,7/31/2020,10232,0.06
Senegal,16743930,8/1/2020,10284,0.06
Senegal,16743930,8/2/2020,10344,0.06
Senegal,16743930,8/3/2020,10386,0.06
Senegal,16743930,8/4/2020,10432,0.06
Senegal,16743930,8/5/2020,10538,0.06
Senegal,16743930,8/6/2020,10715,0.06
Serbia,6804596,4/13/2020,4054,0.06
Singapore,5850343,4/14/2020,3252,0.06
Singapore,5850343,4/15/2020,3699,0.06
Slovakia,5459643,8/19/2020,3022,0.06
Slovakia,5459643,8/20/2020,3102,0.06
Slovakia,5459643,8/21/2020,3225,0.06
Slovakia,5459643,8/22/2020,3316,0.06
